"path","filename","extension","size_MB","modified_date","category","likely_role","notes"
"analysis\full_pair_rules_work\metal_substitution","250f4746c10222a49f76.parquet",".parquet","0.012391","2026-08-02T06:21:40+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","252e17a32781dc42bf03.parquet",".parquet","0.012493","2026-08-02T06:21:26+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2539225f088d6df40c0c.parquet",".parquet","0.012412","2026-08-02T06:21:46+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","25435e8a0ad57a41780e.parquet",".parquet","0.01241","2026-08-02T06:21:35+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","254860c25a0d797b853d.parquet",".parquet","0.01241","2026-08-02T06:21:35+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","254cd7714dab805efef1.parquet",".parquet","0.012391","2026-08-02T06:21:42+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2557b9ac846f5e449987.parquet",".parquet","0.01241","2026-08-02T06:21:47+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","255c2c037cc67b5388bf.parquet",".parquet","0.012444","2026-08-02T06:21:28+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","255f140fb0f1becba6d1.parquet",".parquet","0.012424","2026-08-02T06:21:44+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","25826cdca7badf16a8e5.parquet",".parquet","0.012401","2026-08-02T06:21:42+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2584955299c7df6628e1.parquet",".parquet","0.01241","2026-08-02T06:21:38+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","25865e0fdbf76bdc9473.parquet",".parquet","0.012486","2026-08-02T06:21:34+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","259e58116b50eba2fad9.parquet",".parquet","0.012401","2026-08-02T06:21:55+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","25a7805ef048dde77e97.parquet",".parquet","0.012401","2026-08-02T06:21:37+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","25c59ff34d06e3f861ae.parquet",".parquet","0.012401","2026-08-02T06:21:52+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","25c705a4f56db2e1b6f6.parquet",".parquet","0.012391","2026-08-02T06:21:49+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","25cf308619b911adb4a5.parquet",".parquet","0.012386","2026-08-02T06:21:37+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","25d7c1fc4572bbadf648.parquet",".parquet","0.012424","2026-08-02T06:21:45+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","25e468af1eca26cf0cc2.parquet",".parquet","0.01242","2026-08-02T06:21:46+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","25f08b1b0971bf7be9b3.parquet",".parquet","0.01252","2026-08-02T06:21:39+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","25f745834994e5e9bc4e.parquet",".parquet","0.012391","2026-08-02T06:21:51+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","25fe7c003332fec0c5a8.parquet",".parquet","0.01242","2026-08-02T06:21:49+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","260e38ab3149f5d8502e.parquet",".parquet","0.01241","2026-08-02T06:21:55+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","261c4cfb57fd1b17f251.parquet",".parquet","0.012405","2026-08-02T06:21:47+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2620f76af71076b8cb6e.parquet",".parquet","0.012572","2026-08-02T06:21:34+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","262f866dba40452e9e9e.parquet",".parquet","0.012401","2026-08-02T06:21:48+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","263234c95245628a6045.parquet",".parquet","0.012684","2026-08-02T06:21:29+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","26324d7a93d689f3f641.parquet",".parquet","0.012386","2026-08-02T06:21:49+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","263a7c73dcc2e5a09cc5.parquet",".parquet","0.012671","2026-08-02T06:21:26+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2646013514c9f606f687.parquet",".parquet","0.012427","2026-08-02T06:21:32+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2648aed4937695a98f6f.parquet",".parquet","0.012405","2026-08-02T06:21:28+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","26497d38038814a95570.parquet",".parquet","0.012357","2026-08-02T06:21:55+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2652cd43424ffe4a0539.parquet",".parquet","0.012382","2026-08-02T06:21:31+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","26548b90e343dc1b65f7.parquet",".parquet","0.01241","2026-08-02T06:21:34+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","265852cab2cbb4a2aaa5.parquet",".parquet","0.012451","2026-08-02T06:21:39+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","26695e40c5a245d02c61.parquet",".parquet","0.01255","2026-08-02T06:21:31+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2669951e66f492d9c484.parquet",".parquet","0.01242","2026-08-02T06:21:43+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","266d77e4c81225ae3b42.parquet",".parquet","0.012391","2026-08-02T06:21:40+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","266ddbfd8da330ef4333.parquet",".parquet","0.01241","2026-08-02T06:21:41+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","266f2e2f437afecc98e4.parquet",".parquet","0.012401","2026-08-02T06:21:39+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","266f5a2657884047f32d.parquet",".parquet","0.01241","2026-08-02T06:21:35+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2670e9f28979a184f934.parquet",".parquet","0.013174","2026-08-02T06:21:27+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","267eb14ce5817663a254.parquet",".parquet","0.012219","2026-08-02T06:21:41+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2689f7a80774a3fd6721.parquet",".parquet","0.012382","2026-08-02T06:21:54+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","26920ead633929722d11.parquet",".parquet","0.012473","2026-08-02T06:21:34+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","269252d5efe48555d1f3.parquet",".parquet","0.012386","2026-08-02T06:21:26+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","269b9c881ebebfbf201c.parquet",".parquet","0.012382","2026-08-02T06:21:32+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","26b44ecf921e4e84c964.parquet",".parquet","0.01265","2026-08-02T06:21:41+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","26b837a4fe70b4e0b587.parquet",".parquet","0.012389","2026-08-02T06:21:43+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","26bb262c5f28607cfe03.parquet",".parquet","0.012391","2026-08-02T06:21:52+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","26e728858f1b41fa53cb.parquet",".parquet","0.012399","2026-08-02T06:21:48+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","26eab61e6d255eae6745.parquet",".parquet","0.012401","2026-08-02T06:21:34+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","26f037fc918a0ef137bc.parquet",".parquet","0.012481","2026-08-02T06:21:27+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","26f795789bf183d0a311.parquet",".parquet","0.01241","2026-08-02T06:21:26+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2700e889aa77c2582bc2.parquet",".parquet","0.012386","2026-08-02T06:21:48+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","27058b7cd7cd84ad6660.parquet",".parquet","0.012401","2026-08-02T06:21:33+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2716b6b366bca81dbf3d.parquet",".parquet","0.012391","2026-08-02T06:21:36+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2725bd720aea62fb5acf.parquet",".parquet","0.012386","2026-08-02T06:21:38+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","27393ebc781a0e7dce1b.parquet",".parquet","0.012391","2026-08-02T06:21:54+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","27439ab68114d30ca5ab.parquet",".parquet","0.012386","2026-08-02T06:21:44+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","27453957aaae984f3c93.parquet",".parquet","0.012401","2026-08-02T06:21:51+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","274a285b55334d1b0de5.parquet",".parquet","0.01242","2026-08-02T06:21:33+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","277d844ffdcfcf9357d0.parquet",".parquet","0.012367","2026-08-02T06:21:49+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","27824ef2e1315d4516fc.parquet",".parquet","0.01252","2026-08-02T06:21:31+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2782de1516eba8bcef22.parquet",".parquet","0.012399","2026-08-02T06:21:52+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","27855c286d6d267b7818.parquet",".parquet","0.012992","2026-08-02T06:21:28+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","27872b4959e6fa72a6fb.parquet",".parquet","0.012501","2026-08-02T06:21:32+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2796db8c2424411a52c5.parquet",".parquet","0.012219","2026-08-02T06:21:41+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2797b2c501b550c06a72.parquet",".parquet","0.012391","2026-08-02T06:21:46+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","279d5887efa46f0affb8.parquet",".parquet","0.012439","2026-08-02T06:21:33+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","27a226e259f44d3514c1.parquet",".parquet","0.012501","2026-08-02T06:21:52+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","27ab8922b85f4de4b154.parquet",".parquet","0.012403","2026-08-02T06:21:38+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","27b2692ea395da9f90a7.parquet",".parquet","0.012444","2026-08-02T06:21:54+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","27b6738c4771dfca118b.parquet",".parquet","0.01242","2026-08-02T06:21:49+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","27cf93f23f2cf23e620f.parquet",".parquet","0.012382","2026-08-02T06:21:26+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","27d0037fa51bb8766ff5.parquet",".parquet","0.01252","2026-08-02T06:21:29+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","27ee060263528724f54d.parquet",".parquet","0.012412","2026-08-02T06:21:45+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","27ef3eb1bc0efe8b5e1d.parquet",".parquet","0.012506","2026-08-02T06:21:41+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","28089d7c7e37399c5313.parquet",".parquet","0.01241","2026-08-02T06:21:44+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","280eae62d8c46264af34.parquet",".parquet","0.01242","2026-08-02T06:21:47+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","280ffa8f3001dab7e8a4.parquet",".parquet","0.012401","2026-08-02T06:21:44+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","28122c9ec096897f9573.parquet",".parquet","0.01266","2026-08-02T06:21:44+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2816bd0cb9c9a405f1da.parquet",".parquet","0.012391","2026-08-02T06:21:41+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","281cb148d5a34d544568.parquet",".parquet","0.012813","2026-08-02T06:21:35+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","28225680f8ca101842fd.parquet",".parquet","0.012386","2026-08-02T06:21:36+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","282dcc0f282f885f000e.parquet",".parquet","0.01252","2026-08-02T06:21:39+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","283cd1ae99db5253ccbd.parquet",".parquet","0.012372","2026-08-02T06:21:36+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","283df174ec7598717a77.parquet",".parquet","0.012386","2026-08-02T06:21:41+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","28477dd97c65b2c3a2c1.parquet",".parquet","0.012486","2026-08-02T06:21:35+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","284990e93c0147a248e0.parquet",".parquet","0.01241","2026-08-02T06:21:34+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","285fb32f5bae6e4c0088.parquet",".parquet","0.012669","2026-08-02T06:21:28+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","28638b98293af055ff34.parquet",".parquet","0.012382","2026-08-02T06:21:47+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","286eb6f462486b22cac9.parquet",".parquet","0.01242","2026-08-02T06:21:27+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2872551b88d96e735daf.parquet",".parquet","0.01263","2026-08-02T06:21:43+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","287872abb1700c5c8e62.parquet",".parquet","0.012391","2026-08-02T06:21:50+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","28b169d0930d4e24c171.parquet",".parquet","0.012506","2026-08-02T06:21:31+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","28bc4cda8f396881c5ee.parquet",".parquet","0.012405","2026-08-02T06:21:30+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","28c3576ad01268800218.parquet",".parquet","0.01241","2026-08-02T06:21:51+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","28cc283fe3c3946509c5.parquet",".parquet","0.012425","2026-08-02T06:21:41+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","28d0fbbaf7bd65190597.parquet",".parquet","0.012427","2026-08-02T06:21:37+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","28d18d827ea324b7b790.parquet",".parquet","0.01242","2026-08-02T06:21:44+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","28d895765fccd0e34d1a.parquet",".parquet","0.012515","2026-08-02T06:21:55+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","28e712d208a6bb0b4f8e.parquet",".parquet","0.012391","2026-08-02T06:21:28+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","28f2e41eee771e98b42d.parquet",".parquet","0.012482","2026-08-02T06:21:43+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","28f6f8b3db199af675b2.parquet",".parquet","0.01242","2026-08-02T06:21:55+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","28f7fe09c7800ecd157b.parquet",".parquet","0.012405","2026-08-02T06:21:49+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","29017dc327b843eddd0a.parquet",".parquet","0.012471","2026-08-02T06:21:48+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2917887421bef2fff9e5.parquet",".parquet","0.012391","2026-08-02T06:21:47+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","291cccd091c0d3de6ac3.parquet",".parquet","0.012424","2026-08-02T06:21:44+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","291f1250810ab8163221.parquet",".parquet","0.01242","2026-08-02T06:21:49+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","293d20edda7e4b734a15.parquet",".parquet","0.012692","2026-08-02T06:21:35+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","293fafa340b444d636bf.parquet",".parquet","0.012382","2026-08-02T06:21:43+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2950365cc293dce165b9.parquet",".parquet","0.01252","2026-08-02T06:21:35+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","295f78840289fab40800.parquet",".parquet","0.013102","2026-08-02T06:21:26+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","296dee5c0f46a5289b2c.parquet",".parquet","0.012401","2026-08-02T06:21:37+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","298a4a558db1ff314c44.parquet",".parquet","0.0122","2026-08-02T06:21:42+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","29921c39e486f6976955.parquet",".parquet","0.012515","2026-08-02T06:21:49+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2999a110b555b7c3bc07.parquet",".parquet","0.012401","2026-08-02T06:21:33+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","299f526d0a9c08af3bec.parquet",".parquet","0.01242","2026-08-02T06:21:30+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","29a313fb7ea56b508d46.parquet",".parquet","0.012391","2026-08-02T06:21:36+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","29ab75b10c0f8be82252.parquet",".parquet","0.012405","2026-08-02T06:21:28+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","29c25d617323357fa631.parquet",".parquet","0.012405","2026-08-02T06:21:27+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","29c8515a4f7550373d84.parquet",".parquet","0.012503","2026-08-02T06:21:34+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","29d1e25fe01ae25f03c7.parquet",".parquet","0.012401","2026-08-02T06:21:49+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","29d82471e90a3a4294d1.parquet",".parquet","0.012391","2026-08-02T06:21:48+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
